"Survey"	"Stratum"	"Layer"	"SpeciesCategory"	"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"IndividualTotalLength"	"LengthResolution"	"IndividualRoundWeight"	"Beam"	"Frequency"	"Abundance"	"Biomass"	"MinLayerDepth"	"MaxLayerDepth"	"Cruise"	"Platform"	"Station"	"CatchPlatform"	"DateTime"	"Latitude"	"Longitude"	"BottomDepth"	"Haul"	"Gear"	"TowDistance"	"EffectiveTowDistance"	"MinHaulDepth"	"MaxHaulDepth"	"VerticalNetOpening"	"HorizontalNetOpening"	"TrawlDoorSpread"	"Sample"	"CatchFractionWeight"	"CatchFractionCount"	"SampleWeight"	"SampleCount"	"catchpartnumber"	"Individual"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"	"readability"
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"41"	21	1	24	"38000/2"	38000	17365962.6359603	416783103.263047	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-41"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"42"	13	1	7	"38000/2"	38000	17365962.6359616	121561738.451731	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-42"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"43"	17	1	15	"38000/2"	38000	17365962.6359614	260489439.539421	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-43"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"44"	16	1	11	"38000/2"	38000	17365962.6359615	191025588.995577	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-44"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"45"	17	1	15	"38000/2"	38000	17365962.6359614	260489439.539421	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-45"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"46"	20	1	24	"38000/2"	38000	17365962.6359616	416783103.263078	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-46"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"47"	14	1	7	"38000/2"	38000	17365962.6359614	121561738.45173	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-47"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"48"	18	1	17	"38000/2"	38000	17365962.6359616	295221364.811347	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-48"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"49"	17	1	14	"38000/2"	38000	17365962.6359614	243123476.90346	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-49"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"5"	17	1	15	"38000/2"	38000	17365962.6359614	260489439.539421	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-5"	"IndividualWeight"	4	NA	"1"
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"50"	18	1	15	"38000/2"	38000	17365962.6359616	260489439.539423	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-50"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"51"	16	1	11	"38000/2"	38000	17365962.6359615	191025588.995577	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-51"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"52"	19	1	17	"38000/2"	38000	17365962.635962	295221364.811355	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-52"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"53"	15	1	11	"38000/2"	38000	17365962.6359618	191025588.995579	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-53"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"54"	20	1	20	"38000/2"	38000	17365962.6359616	347319252.719231	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-54"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"55"	18	1	14	"38000/2"	38000	17365962.6359616	243123476.903462	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-55"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"56"	18	1	18	"38000/2"	38000	17365962.6359616	312587327.447308	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-56"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"57"	20	1	22	"38000/2"	38000	17365962.6359616	382051177.991155	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-57"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"58"	18	1	17	"38000/2"	38000	17365962.6359616	295221364.811347	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-58"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"59"	19	1	19	"38000/2"	38000	17365962.635962	329953290.083279	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-59"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"6"	18	1	18	"38000/2"	38000	17365962.6359616	312587327.447308	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-6"	"IndividualWeight"	4	NA	"1"
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"60"	15	1	11	"38000/2"	38000	17365962.6359618	191025588.995579	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-60"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"61"	18	1	14	"38000/2"	38000	17365962.6359616	243123476.903462	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-61"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"62"	15	1	12	"38000/2"	38000	17365962.6359618	208391551.631541	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-62"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"63"	18	1	16	"38000/2"	38000	17365962.6359616	277855402.175385	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-63"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"64"	17	1	14	"38000/2"	38000	17365962.6359614	243123476.90346	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-64"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"65"	19	1	17	"38000/2"	38000	17365962.635962	295221364.811355	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-65"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"66"	15	1	10	"38000/2"	38000	17365962.6359618	173659626.359618	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-66"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"67"	16	1	10	"38000/2"	38000	17365962.6359615	173659626.359615	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-67"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"68"	16	1	11	"38000/2"	38000	17365962.6359615	191025588.995577	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-68"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"69"	17	1	14	"38000/2"	38000	17365962.6359614	243123476.90346	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-69"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"7"	16	1	12	"38000/2"	38000	17365962.6359615	208391551.631538	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-7"	"IndividualWeight"	2	NA	"1"
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"70"	14	1	8	"38000/2"	38000	17365962.6359614	138927701.087691	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-70"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"71"	13	1	6	"38000/2"	38000	17365962.6359616	104195775.81577	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-71"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"72"	20	1	23	"38000/2"	38000	17365962.6359616	399417140.627116	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-72"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"73"	16	1	12	"38000/2"	38000	17365962.6359615	208391551.631538	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-73"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"36"	"37251"	"havsil/171677/126751/NA"	"1"	"74"	18	1	16	"38000/2"	38000	17365962.6359616	277855402.175385	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-36"	"3317"	2020-04-24T10:29:36Z	57.775666666667	4.2445	79.155	"2020821/5/2020/3317/21-36-37251"	"3270"	0.597	0.597	75.21	79.96	5	NA	0	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1"	295.94	20067	1.519	103	1	"2020821/5/2020/3317/21-36-37251-havsil/171677/126751/NA-1-74"	"IndividualWeight"	NA	NA	NA
