"Survey"	"Stratum"	"Layer"	"SpeciesCategory"	"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"IndividualTotalLength"	"LengthResolution"	"IndividualRoundWeight"	"Abundance"	"Biomass"	"MinLayerDepth"	"MaxLayerDepth"	"Cruise"	"Platform"	"Station"	"CatchPlatform"	"DateTime"	"Latitude"	"Longitude"	"BottomDepth"	"Haul"	"Gear"	"TowDistance"	"EffectiveTowDistance"	"MinHaulDepth"	"MaxHaulDepth"	"VerticalNetOpening"	"HorizontalNetOpening"	"TrawlDoorSpread"	"Sample"	"CatchFractionWeight"	"CatchFractionCount"	"SampleWeight"	"SampleCount"	"Individual"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"	"StockCode"	"IndividualMaturity"	"MaturityScale"	"ReplaceLevel"	"ReplaceIndividual"
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"215"	17	1	33.4	410941.882396211	13725458.8720334	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-215"	"IndividualWeight"	5	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"216"	18	1	35.4	477348.488591317	16898136.4961326	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-216"	"IndividualWeight"	5	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"217"	18	1	39.1	477348.488591317	18664325.9039205	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-217"	"IndividualWeight"	4	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"218"	18	1	38.3	477348.488591317	18282447.1130474	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-218"	"IndividualWeight"	4	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"219"	18	1	45.3	477348.488591317	21623886.5331867	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-219"	"IndividualWeight"	5	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"220"	18	1	39.5	477348.488591317	18855265.299357	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-220"	"IndividualWeight"	4	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"221"	18	1	34.8	477348.488591317	16611727.4029778	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-221"	"IndividualWeight"	5	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"222"	18	1	34.5	477348.488591317	16468522.8564004	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-222"	"IndividualWeight"	4	"F"	NA	"Mature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"223"	18	1	36.2	477348.488591317	17280015.2870057	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-223"	"IndividualWeight"	5	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"224"	18	1	33.3	477348.488591317	15895704.6700909	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-224"	"IndividualWeight"	4	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"225"	18	1	34.7	477348.488591317	16563992.5541187	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-225"	"IndividualWeight"	4	"F"	NA	"Mature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"226"	18	1	33	477348.488591317	15752500.1235135	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-226"	"IndividualWeight"	4	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"227"	19	1	36.5	434130.719259364	15845771.2529668	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-227"	"IndividualWeight"	6	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"228"	18	1	35.9	477348.488591317	17136810.7404283	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-228"	"IndividualWeight"	4	"F"	NA	"Mature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"229"	18	1	41.1	477348.488591317	19619022.8811031	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-229"	"IndividualWeight"	5	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"230"	18	1	37.6	477348.488591317	17948303.1710335	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-230"	"IndividualWeight"	4	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"231"	19	1	41.2	434130.719259364	17886185.6334858	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-231"	"IndividualWeight"	4	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"232"	18	1	35.9	477348.488591317	17136810.7404283	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-232"	"IndividualWeight"	5	"F"	NA	"Mature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"233"	19	1	41.3	434130.719259364	17929598.7054117	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-233"	"IndividualWeight"	7	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"234"	18	1	35.7	477348.488591317	17041341.04271	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-234"	"IndividualWeight"	4	"M"	NA	"Mature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"235"	19	1	40.1	434130.719259364	17408641.8423005	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-235"	"IndividualWeight"	4	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"236"	19	1	39.4	434130.719259364	17104750.3388189	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-236"	"IndividualWeight"	6	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"237"	19	1	42.9	434130.719259364	18624207.8562267	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-237"	"IndividualWeight"	7	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"238"	19	1	39.2	434130.719259364	17017924.1949671	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-238"	"IndividualWeight"	5	"M"	NA	"Mature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"239"	19	1	46.4	434130.719259364	20143665.3736345	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-239"	"IndividualWeight"	5	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"240"	19	1	40.4	434130.719259364	17538881.0580783	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-240"	"IndividualWeight"	4	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"241"	19	1	43.4	434130.719259364	18841273.2158564	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-241"	"IndividualWeight"	6	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"242"	19	1	48.1	434130.719259364	20881687.5963754	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-242"	"IndividualWeight"	4	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"243"	19	1	48.2	434130.719259364	20925100.6683014	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-243"	"IndividualWeight"	5	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"244"	19	1	47.2	434130.719259364	20490969.949042	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-244"	"IndividualWeight"	4	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"245"	20	1	47.8	442111.701052369	21132939.3103033	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-245"	"IndividualWeight"	5	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"246"	19	1	39.6	434130.719259364	17191576.4826708	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-246"	"IndividualWeight"	4	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"247"	19	1	42.3	434130.719259364	18363729.4246711	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-247"	"IndividualWeight"	6	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"248"	20	1	51.2	442111.701052369	22636119.0938813	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-248"	"IndividualWeight"	6	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"249"	20	1	43.3	442111.701052369	19143436.6555676	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-249"	"IndividualWeight"	4	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"250"	20	1	45	442111.701052369	19895026.5473566	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-250"	"IndividualWeight"	5	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"251"	20	1	39.7	442111.701052369	17551834.5317791	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-251"	"IndividualWeight"	5	"F"	NA	"Mature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"252"	19	1	44.2	434130.719259364	19188577.7912639	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-252"	"IndividualWeight"	5	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"253"	20	1	57.7	442111.701052369	25509845.1507217	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-253"	"IndividualWeight"	8	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"254"	20	1	54.6	442111.701052369	24139298.8774594	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-254"	"IndividualWeight"	3	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"255"	20	1	45.7	442111.701052369	20204504.7380933	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-255"	"IndividualWeight"	6	"F"	NA	"Mature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"256"	20	1	48.5	442111.701052369	21442417.5010399	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-256"	"IndividualWeight"	4	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"257"	20	1	52.2	442111.701052369	23078230.7949337	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-257"	"IndividualWeight"	7	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"258"	20	1	48.4	442111.701052369	21398206.3309347	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-258"	"IndividualWeight"	4	"F"	NA	"Mature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"259"	20	1	48	442111.701052369	21221361.6505137	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-259"	"IndividualWeight"	5	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"260"	20	1	49.8	442111.701052369	22017162.712408	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-260"	"IndividualWeight"	7	"M"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"261"	20	1	50.8	442111.701052369	22459274.4134604	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-261"	"IndividualWeight"	4	"F"	NA	"Immature"	"M6"	NA	NA
"Survey"	"Statum1"	"WaterColumn"	"126417"	"BIAS2019"	"3"	"3"	"126417"	"1"	"262"	21	1	50.7	504249.345012229	25565441.79212	30	69	"BIAS2019"	"LTDA"	"BIAS2019-3"	"LTDA"	2019-10-30T15:45:00Z	55.94017	19.7925	64	"BIAS2019-3-3"	"PEL"	1.387149028078	1.387149028078	62	62	20	NA	NA	"BIAS2019-3-3-126417-1"	118.05	3042.192	9.119	235	"BIAS2019-3-3-126417-1-262"	"IndividualWeight"	6	"F"	NA	"Immature"	"M6"	NA	NA
